item,extract
http://www.wikidata.org/entity/Q17177026,比叡山（ひえいざん）は宮崎県延岡市北方町に位置する標高760mの山である。
http://www.wikidata.org/entity/Q17177030,田上山（たなかみやま）は、滋賀県大津市南部の田上（たなかみ）地区から大石地区に連なる標高400 - 600メートルの山々の総称である。
http://www.wikidata.org/entity/Q17177180,"檜尾岳（ひのきおだけ）は長野県駒ヶ根市と木曽郡大桑村にまたがる標高2,728 mの山。"
http://www.wikidata.org/entity/Q17177184,太平山（たいへいざん）は、秋田県の中央部、秋田市と上小阿仁村とにまたがる山。
http://www.wikidata.org/entity/Q17177201,依遅ヶ尾山（いちがおさん、いちがおやま）は、京都府京丹後市丹後町にある山。
http://www.wikidata.org/entity/Q17177204,"三方崩山（さんぽうくずれやま）は、岐阜県大野郡白川村の両白山地の東部に位置する標高2,059 mの山である。"
http://www.wikidata.org/entity/Q17189530,丸山（まるやま）は、東京都西多摩郡檜原村と山梨県上野原市との境にある標高1098.3mの山である。
http://www.wikidata.org/entity/Q17189670,天覧山（てんらんざん）は、埼玉県飯能市にある山。
http://www.wikidata.org/entity/Q17191041,上り山（あがりやま）とは、京都府京丹後市網野町木津上野にある砂丘。
http://www.wikidata.org/entity/Q17191237,朝日山（あさひやま）は、佐賀県鳥栖市村田町にある標高132.9メートルの山。
http://www.wikidata.org/entity/Q17192931,"石上山（いしかみやま）は岩手県遠野市にある標高1,038mの山。"
http://www.wikidata.org/entity/Q17212846,二上山（ふたかみさん）は岡山県久米郡美咲町両山寺にある山。
http://www.wikidata.org/entity/Q17214100,縫道石山（ぬいどういしやま）は、下北半島にある標高626メートルの山である。
http://www.wikidata.org/entity/Q17215560,鞍山（くらやま）は北秋田市にある標高が254.2mの山である。
http://www.wikidata.org/entity/Q17216844,白滝山（しろたきやま）は広島県三原市小泉町に位置する、地元では龍泉寺の磨崖仏で知られている山である。
http://www.wikidata.org/entity/Q17218152,長谷堂城（はせどうじょう）は、出羽国（羽前国）最上郡（山形県山形市長谷堂）にあった中世の日本の城（山城）。
http://www.wikidata.org/entity/Q17219122,畚岳（もっこだけ）は、秋田県仙北市と岩手県八幡平市の境にある山である。
http://www.wikidata.org/entity/Q17220525,森山（もりやま）は、秋田県五城目町にある山である。
http://www.wikidata.org/entity/Q17220828,"堂満岳（どうまんだけ）は、滋賀県大津市にある標高1,057mの山。"
http://www.wikidata.org/entity/Q17221369,八窪山（やくぼやま）は、福岡県北九州市門司区にある山である。
http://www.wikidata.org/entity/Q17221937,大作山（おおさくやま）は、福島県福島市飯坂町にあり、奥羽山脈に位置する標高567.6メートルの山。
http://www.wikidata.org/entity/Q17222058,"真砂岳（まさごだけ）は、飛騨山脈北部の立山連峰の富山県中新川郡立山町にある標高2,861 mの山。"
http://www.wikidata.org/entity/Q17222083,千貫森（せんがんもり）は、福島県福島市飯野町青木にあり、阿武隈高地に位置する標高462.3メートルの山。
http://www.wikidata.org/entity/Q17222153,"大杉丸（おおすぎまる）は丹沢山地北西部、神奈川県足柄上郡山北町と同県相模原市緑区との境界にある標高1,169mの山である。"
http://www.wikidata.org/entity/Q17223765,"空沼岳（そらぬまだけ）は、北海道石狩管内の札幌市にある標高約1,251mの山である。"
http://www.wikidata.org/entity/Q17224297,太華山（たいかざん）は、山口県周南市南端の大島半島にある標高362mの山。
http://www.wikidata.org/entity/Q17225000,押野山（おしのやま）は、江戸期の加賀藩石川郡押野村（現在の石川県野々市市押野1丁目）が、現在の金沢市三小牛町付近に、押野村共有の飛地として所有していた山
http://www.wikidata.org/entity/Q17225894,高岳山（たかおかさん）は、秋田県八郎潟町にある山である。
http://www.wikidata.org/entity/Q17225923,高尾山（たかおやま）は、大分県大分市大字横尾にある標高127mの山である。
http://www.wikidata.org/entity/Q17227055,中道往還（なかみちおうかん）は、甲斐国（山梨県）と駿河国（静岡県）を結ぶ街道のひとつ。
http://www.wikidata.org/entity/Q17228529,琴ノ尾岳(ことのおだけ)は、長崎県諫早市（旧多良見町）および西彼杵郡長与町にまたがる標高451.4メートルの山である。
http://www.wikidata.org/entity/Q17228763,"シャガクチ丸（しゃがくちまる）は丹沢山地西部、神奈川県足柄上郡山北町と山梨県南都留郡道志村の境にある標高1,191mの山である。"
http://www.wikidata.org/entity/Q17228819,甚吉森（じんきちもり）は、秋田県大館市と青森県平川市、大鰐町との境界にある山である。
http://www.wikidata.org/entity/Q17230456,三濃山（みのうざん、みのうさん）は、兵庫県相生市、たつの市、赤穂郡上郡町の境に位置する山で西播丘陵県立自然公園に含まれている。
http://www.wikidata.org/entity/Q17238513,長者ヶ岳（ちょうじゃがたけ）は、静岡県富士宮市と山梨県南巨摩郡南部町の県境にある標高1335.8mの山である。
http://www.wikidata.org/entity/Q17238521,"思親山（ししんさん）は、山梨県南巨摩郡南部町にある標高1,030.9 mの山である。"
http://www.wikidata.org/entity/Q17351659,冠着山（かむりきやま）は、長野県千曲市と東筑摩郡筑北村にまたがる山。
http://www.wikidata.org/entity/Q1754619,筑波山（つくばさん）は、日本の関東地方東部、茨城県つくば市北端にある標高877 m（メートル）の山。
http://www.wikidata.org/entity/Q17606448,畝傍山（うねびやま）は、奈良盆地南部に位置する山である。
http://www.wikidata.org/entity/Q1781878,"雲取山（くもとりやま）は、東京都・埼玉県・山梨県の境界にある標高2,017.13 mの山。"
http://www.wikidata.org/entity/Q1795218,"経ヶ岳（きょうがたけ）は、木曽山脈（中央アルプス）の北端にある標高2,296mの山である。"
http://www.wikidata.org/entity/Q17987571,"船山（ふなやま）は、飛騨高地の中央に位置する岐阜県高山市と下呂市にまたがる標高1,479 mの山。"
http://www.wikidata.org/entity/Q17987583,遠望峰山（とぼねやま）は、愛知県額田郡幸田町・蒲郡市境に位置する標高439mの山である。
http://www.wikidata.org/entity/Q17987608,満観峰（まんかんほう）は、静岡市駿河区と静岡県焼津市にまたがる標高470mの山。
http://www.wikidata.org/entity/Q17987619,越前岳（えちぜんだけ）は、静岡県裾野市にある標高1504 mの山である。
http://www.wikidata.org/entity/Q17987750,女体山（にょたいざん）は、香川県さぬき市と東かがわ市にまたがる、標高774mの讃岐山脈にそびえる山である。
http://www.wikidata.org/entity/Q17987770,麒麟山（きりんざん）は、新潟県東蒲原郡阿賀町津川に位置する、標高191mの山。
http://www.wikidata.org/entity/Q17987779,阿武山（あぶさん）は、広島市安佐北区と安佐南区にまたがる山である。
http://www.wikidata.org/entity/Q17987802,神山（こうやま）は、三重県松阪市にある山である。
http://www.wikidata.org/entity/Q18336645,大倉山（おおくらやま）は鳥取県日南町の山で、標高は1112.13メートルである。
http://www.wikidata.org/entity/Q18336654,"大沢岳（おおさわだけ）は、長野県飯田市と静岡県静岡市葵区にまたがる赤石山脈（南アルプス）南部の標高2,820 mの山。"
http://www.wikidata.org/entity/Q18336733,御嶽山（おんたけさん）は、新潟県魚沼市堀之内に位置する標高306mの山である。
http://www.wikidata.org/entity/Q18336886,毛無山（けなしがせん、けなしやま）は、鳥取県と岡山県にまたがる標高1218メートルの山。
http://www.wikidata.org/entity/Q18336927,甑山（こしきやま）は、秋田県由利本荘市と山形県真室川町にまたがる山である。
http://www.wikidata.org/entity/Q18337037,尺丈山（しゃくじょうさん）は、茨城県・栃木県の県境にある標高511.5 mの山である。
http://www.wikidata.org/entity/Q18337213,高祖山（たかすやま）は、福岡県福岡市と糸島市の境に位置する標高416mの山である。
http://www.wikidata.org/entity/Q18337230,嵩山（だけさん）は、山口県大島郡周防大島町久賀にある、標高619mの山である。
http://www.wikidata.org/entity/Q18337374,津黒山（つぐろせん、つぐろやま）は、岡山県と鳥取県の県境をなす山である。
http://www.wikidata.org/entity/Q18338636,金ヶ谷山（かながやせん、かねがたにやま、かながたにやま、かながたにさん）は鳥取県と岡山県にまたがる標高1164メートルの山。
http://www.wikidata.org/entity/Q18338750,人形仙（にんぎょうせん）は鳥取県と岡山県にまたがる山である。
http://www.wikidata.org/entity/Q18338811,伯州山（はくしゅうざん）は鳥取県と岡山県にまたがり、山頂は人形峠の約5km東にある。
http://www.wikidata.org/entity/Q18338992,丁岳（ひのとだけ）とは、秋田県由利本荘市と山形県真室川町にまたがる山である。
http://www.wikidata.org/entity/Q18339291,仏ヶ仙（ほとけがせん）（別名、半甲山）は、鳥取県と岡山県にまたがる山。
